_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_is_the_function_of_this_citation,what_is_the_function_of_this_citation:confidence,article,current,link,marker,next,previous,what_is_the_function_of_this_citation_gold
1157166666,false,finalized,3,2/12/2017 19:14:18,Pos,1.0,W12-3159,"We use another technique to speed up direct search by storing and re-using search graphs, which consist of lattices in the case of phrase-based decoding (Och et al., 1999) and hypergraphs in the case of hierarchical decoding (Chiang, 2005).",http://www.aclweb.org/anthology/W/W12/W12-3159.pdf,"(Och et al., 1999)","The successive expansion of translation options in order to construct the search graph is generally done from scratch, but this can be wasteful when the same sentences are translated multiple times, as it is the case with direct search.",5.2 Lattice-based decoding,
1157166667,false,finalized,3,2/12/2017 18:26:33,Pos,0.6536,W12-3159,"For our experiments, we use a phrase-based translation system similar to Moses (Koehn et al., 2007).",http://www.aclweb.org/anthology/W/W12/W12-3159.pdf,"(Koehn et al., 2007)","Our decoder uses many of the same features as Moses, including four phrasal and lexicalized translation scores, phrase penalty, word penalty, a language model score, linear distortion, and six lexicalized reordering scores.",6.1 Setup,
1157166668,false,finalized,3,2/12/2017 18:18:11,Weak,0.697,W12-3159,"In this paper, we use the randomization test for discarding unpromising models, since this statistical test was shown to be less likely to cause type-I errors6 than bootstrap methods (Riezler and Maxwell, 2005).",http://www.aclweb.org/anthology/W/W12/W12-3159.pdf,"(Riezler and Maxwell, 2005)","Since both kinds of statistical tests involve a time-consuming sampling step, it 4Since Racing only discards suboptimal models, the current best model M* is one for which we have decoded the entire development set.","In SMT, it is common to use either bootstrap resampling (Efron and Tibshirani, 1993; Och, 2003) or randomization tests (Noreen, 1989).",
1157166669,false,finalized,3,2/12/2017 19:14:18,Neut,1.0,D14-1114,"(Ren et al., 2014) uses an unsupervised heterogeneous clustering.",http://www.aclweb.org/anthology/D/D14/D14-1114.pdf,"(Ren et al., 2014)","(Yin and Shah, 2010) capture generic intents around a certain named entities and model their relationships in a tree taxonomy and (Wang et al., 2009) mine broad latent modifiers of intent aspect , which are similar to our motivation, while we model more than intent phrases, but intent topics.","(Tan et al., 2012) encode intent in language models, aware of long-lasting interests.",
1157166670,false,finalized,3,2/12/2017 17:59:11,Neut,1.0,D14-1114,"There are also works using sponsered data (Yamamoto et al., 2012) and interactive data (Ruotsalo et al., 2013).",http://www.aclweb.org/anthology/D/D14/D14-1114.pdf,"(Yamamoto et al., 2012)",The new trend of integrating knowledge graph will be discussed next.,"Quite an amount of work leverage query logs (Jiang et al., 2013), including query reformulations (Radlinski et al., 2010), click-through data (Li et al., 2008).",
1157166671,false,finalized,3,2/12/2017 18:38:59,Neut,1.0,D14-1114,"(Ren et al., 2014) utilizes knowledge graph resources in a hetrogeneous view.",http://www.aclweb.org/anthology/D/D14/D14-1114.pdf,"(Ren et al., 2014)","(Lin et al., 2012) also pays attention to refiners, but restricted to limited domains, while our method is more general.","(Pantel et al., 2012) models latent intent to mine entity type distributions.",
1157166672,false,finalized,3,2/12/2017 18:14:43,CoCo,0.6866,D14-1114,"(Yin and Shah, 2010) capture generic intents around a certain named entities and model their relationships in a tree taxonomy and (Wang et al., 2009) mine broad latent modifiers of intent aspect , which are similar to our motivation, while we model more than intent phrases, but intent topics.",http://www.aclweb.org/anthology/D/D14/D14-1114.pdf,"(Yin and Shah, 2010)","We do not split queries into clusters or subtopics relevant to the original query to indicate a intent, but link them in an graph with intent feature similarity, weakly or strongly, in a holistical view.","(Ren et al., 2014) uses an unsupervised heterogeneous clustering.",
1157166673,false,finalized,3,2/12/2017 18:26:33,Neut,0.6481,D14-1114,"As query log induced intent topic graph is of considerable large size, the pair-wise similarity is computationally prohibitive, hence we use Local Sensitive Hash (Indyk and Motwani, 1998) for each similarity metric so as to compute ISim just in candidate set.",http://www.aclweb.org/anthology/D/D14/D14-1114.pdf,"(Indyk and Motwani, 1998)","We use random hyperplane based hash family proposed in (Charikar, 2002) and set the hash code dimension and hash table numbers empirically to ensure the number of nodes falling into each bucket is relatively stable.","To put it in more details, we use jaccard similarity for name shinglings and cosine similarity for domain and topic vector.",
1157166674,false,finalized,3,2/12/2017 18:07:44,Neut,0.6774,D14-1114,"We use random hyperplane based hash family proposed in (Charikar, 2002) and set the hash code dimension and hash table numbers empirically to ensure the number of nodes falling into each bucket is relatively stable.",http://www.aclweb.org/anthology/D/D14/D14-1114.pdf,"(Charikar, 2002)",3.2 Merging nodes,"As query log induced intent topic graph is of considerable large size, the pair-wise similarity is computationally prohibitive, hence we use Local Sensitive Hash (Indyk and Motwani, 1998) for each similarity metric so as to compute ISim just in candidate set.",
1157166675,false,finalized,3,2/12/2017 18:49:12,Pos,0.6779,D14-1114,"We use an annotation tool especially for short text (Ferragina and Scaiella, 2012) called Tagme3 to recognize entities and observe only 16% of all the queries are exactly an entity itself, which means most of queries do have refiner words to convey information need.",http://www.aclweb.org/anthology/D/D14/D14-1114.pdf,"(Ferragina and Scaiella, 2012)","To ensure the precision of recognized entities, we set a significant threshold and bottom line threshold , queries should have at least one recognized entity with a likelihood above significant level, and those below bottom line are ignored.",We then move on to map queries to Freebase and empirically filter sessions that are less entity-centric.,
1157166676,false,finalized,3,2/12/2017 18:28:49,Neut,0.6868,J99-2001,"The appropriate movement and marking of local focus, and the appropriate choice of the form of a noun phrase (NP) based on local focus information, are considered to contribute to the local coherence exhibited by discourse (Sidner [1979], Grosz, Joshi, and Weinstein [1983, 1995], Carter [1987], and others).",http://www.aclweb.org/anthology/J/J99/J99-2001.pdf,[1979],"In addition, local focus information is one source of information that is used by readers and hearers for interpreting pronouns.","By ""local focus,"" we refer to the person, object, property, or concept that a sentence is most centrally about within the discourse context in which it occurs.",
1157166677,false,finalized,3,2/12/2017 18:38:59,CoCo,0.3738,P05-1046,"4While it may be surprising that disallowing reestimation of the transition function is helpful here, the same has been observed in acoustic modeling (Rabiner and Juang, 1993).",http://www.aclweb.org/anthology/P/P05/P05-1046.pdf,"(Rabiner and Juang, 1993)",375,"where P, is the common word distribution, and  is",
1157166678,false,finalized,3,2/12/2017 18:14:43,Neut,0.6866,P05-1046,Pasula et al (2002) performs limited unsupervised segmentation of bibliographic citations as a small part of a larger probabilistic model of identity uncertainty.,http://www.aclweb.org/anthology/P/P05/P05-1046.pdf,(2002),"However, their system does not explicitly learn a field segmentation model for the citations, and encodes a large amount of hand-supplied information about name forms, abbreviation schemes, and so on.",There has also been some previous work on unsupervised learning of field segmentation models in particular domains.,
1157166679,false,finalized,3,2/12/2017 18:07:44,Neut,0.6774,P05-1046,"Finally, Blei and Moreno (2001) use an HMM augmented by an aspect model to automatically segment documents, similar in goal to the system of Hearst (1997), but using techniques more similar to the present work.",http://www.aclweb.org/anthology/P/P05/P05-1046.pdf,(2001),7 Conclusions,Because the structure of the HMMs they learn is similar to ours it seems that their system could benefit from the techniques of this paper.,
1157166680,false,finalized,3,2/12/2017 18:26:36,Neut,1.0,W15-1842,"We select a FrameNet (Baker et al., 1998) frame and write shallowly syntactic pattern-matching rules based on part-of-speech information and morphology from either a morphological automaton or tagged text.",http://www.aclweb.org/anthology/W/W15/W15-1842.pdf,"(Baker et al., 1998)",1 Introduction,"We use hfst-pmatch (Linden et al., 2013), a pattern-matching tool mimicking and extending Xerox fst (Karttunen, 2011), for demonstrating how to develop a semantic frame extractor.",
1157166681,false,finalized,3,2/12/2017 18:35:28,Pos,1.0,W15-1842,"We use hfst-pmatch (Linden et al., 2013), a pattern-matching tool mimicking and extending Xerox fst (Karttunen, 2011), for demonstrating how to develop a semantic frame extractor.",http://www.aclweb.org/anthology/W/W15/W15-1842.pdf,"(Linden et al., 2013)","We select a FrameNet (Baker et al., 1998) frame and write shallowly syntactic pattern-matching rules based on part-of-speech information and morphology from either a morphological automaton or tagged text.",Abstract,
1157166682,false,finalized,3,2/12/2017 18:11:01,Neut,0.6777,W15-1402,"The use of supervised machine learning techniques for metaphor identification has increased manyfold in the recent years (see section 10, Related Work, for a review and references), partially due to the availability of largescale annotated resources for training and evaluating the algorithms, such as the VU Amsterdam corpus (Steen et al., 2010), datasets built as part of a U.S. government-funded initiative to advance the state-of-art in metaphor identification and interpretation (Mohler et al., 2013; Strzalkowski et al., 2013), and recent annotation efforts with other kinds of data (Beigman Klebanov and Flor, 2013; Jang et al., 2014).",http://www.aclweb.org/anthology/W/W15/W15-1402.pdf,"(Steen et al., 2010)","Some of these data are publicly available (Steen et al., 2010), allowing for benchmarking and for measuring incremental improvements, which is the approach taken in this paper.","In this paper, we present a set of experiments aimed at improving on previous work on the task of supervised word-level detection of linguistic metaphor in running text.",
1157166683,false,finalized,3,2/12/2017 18:19:46,Pos,1.0,W15-1402,"We start with a baseline set of features and training regime from Beigman Klebanov et al (2014), and investigate the impact of re-weighting of training examples and of a suite of features related to concreteness of the target concept, as well as to the difference in concreteness within certain types of dependency relations.",http://www.aclweb.org/anthology/W/W15/W15-1402.pdf,(2014),"The usage of concreteness features was previously discussed in the literature; to our knowledge, these features have not yet been evaluated for their impact in a comprehensive system for word-level metaphor detection, apart from the concreteness features as used in Beigman Klebanov et al (2014), which we use as a baseline.","Content tokens are nouns, adjectives, adverbs, and verbs.",
1157166684,false,finalized,3,2/12/2017 18:19:03,Pos,0.688,W15-1402,"We use the logistic regression classifier as implemented in the SKLL package (Blanchard et al., 2013), which is based on scikitlearn (Pedregosa et al., 2011), with F1 optimization (""metaphor"" class).",http://www.aclweb.org/anthology/W/W15/W15-1402.pdf,"(Blanchard et al., 2013)","Performance will be evaluated using Precision, Recall, and F-1 score, for the positive (""metaphor"") class.","In this study, each content-word token in a text is an instance that is classified as either a metaphor or not a metaphor.",
1157166685,false,finalized,3,2/12/2017 18:28:49,Neut,0.6375,W15-1402,"Given that the category distribution is generally heavily skewed towards the non-metaphor category (see Table 1), we experimented with cost-sensitive machine learning techniques to try to correct for the imbalanced class distribution (Yang et al., 2014; Muller et al., 2014).",http://www.aclweb.org/anthology/W/W15/W15-1402.pdf,"(Yang et al., 2014","The first technique uses AutoWeight (as implemented in the auto flag in scikitlearn toolkit), where we assign weights that are inversely proportional to the class frequencies.2 Table 2 shows the results.",5 Experiment 1: Re-weighting of Examples,
